Type_of_change,Image_path,True_label,Prediction,Scores,Confidence
spanish_prompts3,data/test/photo/JDG-1990-05-08-a-i0116.jpg,6,6,8.445001,0.9208366
spanish_prompts3,data/test/photo/EXP-1972-07-26-a-i0286.jpg,6,6,9.366442,0.29967734
spanish_prompts3,data/test/photo/IMP-1965-04-20-a-i0007.jpg,6,1,8.86304,0.9624317
spanish_prompts3,data/test/photo/EXP-1979-10-23-a-i0132.jpg,6,6,10.4466095,0.9691547
spanish_prompts3,data/test/photo/JDG-1984-01-16-a-i0145.jpg,6,1,8.129427,0.6999888
spanish_prompts3,data/test/photo/IMP-1960-06-16-a-i0011.jpg,6,6,6.39509,0.5134513
spanish_prompts3,data/test/photo/GDL-1925-12-14-a-i0044.jpg,6,6,11.017645,0.9363359
spanish_prompts3,data/test/photo/IMP-1915-05-01-a-i0007.jpg,6,3,10.129085,0.34002545
spanish_prompts3,data/test/photo/GDL-1980-05-08-a-i0114.jpg,6,6,8.344426,0.9287252
spanish_prompts3,data/test/photo/LCE-1969-07-09-a-i0083.jpg,6,6,8.517781,0.58053255
spanish_prompts3,data/test/photo/IMP-2013-01-24-a-i0107.jpg,6,4,10.0437155,0.7097863
spanish_prompts3,data/test/photo/EXP-1991-06-10-a-i0093.jpg,6,6,11.49288,0.7751831
spanish_prompts3,data/test/photo/IMP-1917-02-20-a-i0007.jpg,6,6,11.896128,0.9640061
spanish_prompts3,data/test/photo/IMP-2001-08-24-a-i0185.jpg,6,6,7.992092,0.9300358
spanish_prompts3,data/test/photo/EXP-1900-12-31-a-i0138_2.jpg,6,3,9.022824,0.47600925
spanish_prompts3,data/test/photo/IMP-1969-01-25-a-i0104.jpg,6,1,10.518555,0.9622135
spanish_prompts3,data/test/photo/EXP-1929-08-19-a-i0011.jpg,6,1,7.1989307,0.42917854
spanish_prompts3,data/test/photo/GDL-1991-06-01-a-i0197.jpg,6,1,10.983532,0.7684071
spanish_prompts3,data/test/photo/IMP-2013-01-05-a-i0213.jpg,6,1,7.1367536,0.46555758
spanish_prompts3,data/test/photo/EXP-1990-11-24-a-i0086.jpg,6,1,14.432577,0.9825684
spanish_prompts3,data/test/photo/GDL-1928-01-12-a-i0003.jpg,6,3,6.707548,0.39603
spanish_prompts3,data/test/photo/IMP-1941-08-29-a-i0071.jpg,6,6,12.946458,0.9334769
spanish_prompts3,data/test/photo/LCE-1983-10-04-a-i0034.jpg,6,1,12.937695,0.44028988
spanish_prompts3,data/test/photo/EXP-1967-05-05-a-i0062.jpg,6,6,12.029968,0.952434
spanish_prompts3,data/test/photo/JDG-1943-09-20-a-i0023.jpg,6,6,8.847188,0.97398746
spanish_prompts3,data/test/photo/EXP-1988-12-22-a-i0069.jpg,6,3,8.883328,0.4440195
spanish_prompts3,data/test/photo/EXP-2007-06-21-a-i0331.jpg,6,6,11.829782,0.9516096
spanish_prompts3,data/test/photo/GDL-1939-10-30-a-i0044.jpg,6,6,12.200639,0.99758995
spanish_prompts3,data/test/photo/LCE-1969-11-08-a-i0113.jpg,6,6,8.943854,0.8903853
spanish_prompts3,data/test/photo/EXP-1932-03-16-a-i0064.jpg,6,6,10.679671,0.9270663
spanish_prompts3,data/test/photo/IMP-2003-08-30-a-i0229.jpg,6,1,4.390972,0.37938368
spanish_prompts3,data/test/photo/IMP-1968-02-01-a-i0304.jpg,6,6,6.8012924,0.6104167
spanish_prompts3,data/test/photo/EXP-2017-05-03-a-i0038.jpg,6,2,7.6313477,0.5127951
spanish_prompts3,data/test/photo/GDL-1955-07-23-a-i0002.jpg,6,6,9.633599,0.8759651
spanish_prompts3,data/test/photo/EXP-1993-11-12-a-i0261.jpg,6,6,8.109712,0.35630748
spanish_prompts3,data/test/photo/EXP-2007-08-03-a-i0293.jpg,6,3,5.5972486,0.29913998
spanish_prompts3,data/test/photo/IMP-1928-07-27-a-i0003.jpg,6,7,6.4763584,0.27008206
spanish_prompts3,data/test/photo/IMP-2008-10-13-a-i0075.jpg,6,1,13.89604,0.9990176
spanish_prompts3,data/test/photo/IMP-1974-11-11-a-i0066.jpg,6,6,8.609769,0.5801069
spanish_prompts3,data/test/photo/LCE-1943-07-12-a-i0010.jpg,6,2,9.036812,0.49955204
spanish_prompts3,data/test/photo/GDL-1935-05-12-a-i0074.jpg,6,6,8.708963,0.90331775
spanish_prompts3,data/test/photo/EXP-1977-07-23-a-i0116.jpg,6,6,10.695719,0.8093936
spanish_prompts3,data/test/photo/IMP-2016-04-04-a-i0034.jpg,6,2,9.084774,0.6297463
spanish_prompts3,data/test/photo/EXP-1937-02-20-a-i0144.jpg,6,6,9.390175,0.85951203
spanish_prompts3,data/test/photo/IMP-1953-12-23-a-i0123.jpg,6,1,12.697204,0.96503764
spanish_prompts3,data/test/photo/IMP-2001-08-15-a-i0127.jpg,6,6,10.360194,0.67906535
spanish_prompts3,data/test/photo/JDG-1945-02-16-a-i0075.jpg,6,3,7.141281,0.43761706
spanish_prompts3,data/test/photo/EXP-2016-01-22-a-i0238.jpg,6,2,8.769602,0.54804796
spanish_prompts3,data/test/photo/EXP-1956-04-06-a-i0012.jpg,6,6,10.581544,0.97895163
spanish_prompts3,data/test/photo/IMP-1992-10-17-a-i0264.jpg,6,6,7.860832,0.9045374
spanish_prompts3,data/test/photo/EXP-2007-09-04-a-i0328.jpg,6,4,9.0504875,0.74852073
spanish_prompts3,data/test/photo/IMP-2009-03-21-a-i0313.jpg,6,1,7.872224,0.7836169
spanish_prompts3,data/test/photo/EXP-1989-06-08-a-i0011.jpg,6,6,8.735613,0.7921548
spanish_prompts3,data/test/photo/IMP-1978-09-23-a-i0009.jpg,6,6,11.863962,0.806331
spanish_prompts3,data/test/photo/IMP-1956-04-24-a-i0007.jpg,6,6,9.738882,0.87045693
spanish_prompts3,data/test/photo/IMP-1964-09-14-a-i0232.jpg,6,6,11.745186,0.98745245
spanish_prompts3,data/test/photo/EXP-2002-02-14-a-i0206.jpg,6,4,7.7633114,0.7691641
spanish_prompts3,data/test/photo/IMP-2008-03-18-a-i0121.jpg,6,6,8.365977,0.3440554
spanish_prompts3,data/test/photo/IMP-1969-09-13-a-i0155.jpg,6,6,8.350002,0.8422206
spanish_prompts3,data/test/photo/EXP-1993-11-05-a-i0131.jpg,6,7,6.921661,0.28878206
spanish_prompts3,data/test/photo/IMP-2010-01-14-a-i0019.jpg,6,4,9.604612,0.47824705
spanish_prompts3,data/test/photo/IMP-1913-07-31-a-i0020.jpg,6,6,11.196741,0.9792627
spanish_prompts3,data/test/photo/IMP-1949-03-03-a-i0063.jpg,6,6,12.314901,0.9945365
spanish_prompts3,data/test/photo/EXP-1987-03-11-a-i0009.jpg,6,6,10.657879,0.9034965
spanish_prompts3,data/test/photo/GDL-1951-03-09-a-i0008.jpg,6,1,9.9801445,0.6745351
spanish_prompts3,data/test/photo/IMP-1973-02-06-a-i0033.jpg,6,6,8.129051,0.9280143
spanish_prompts3,data/test/photo/IMP-1936-03-10-a-i0003.jpg,6,6,11.618738,0.9926426
spanish_prompts3,data/test/photo/IMP-1929-08-10-a-i0004.jpg,6,1,9.351635,0.73958755
spanish_prompts3,data/test/photo/JDG-1937-10-07-a-i0003.jpg,6,6,13.600445,0.992622
spanish_prompts3,data/test/photo/IMP-1914-04-14-a-i0002.jpg,6,1,11.4322195,0.5354402
spanish_prompts3,data/test/photo/IMP-1926-12-28-a-i0009.jpg,6,6,6.5530944,0.73847824
spanish_prompts3,data/test/photo/JDG-1959-09-30-a-i0045.jpg,6,6,11.324078,0.95214576
spanish_prompts3,data/test/photo/IMP-2017-05-10-a-i0059.jpg,6,1,6.7633586,0.57602906
spanish_prompts3,data/test/photo/EXP-1930-08-27-a-i0004.jpg,6,6,14.291148,0.99411833
spanish_prompts3,data/test/photo/IMP-1949-04-14-a-i0055.jpg,6,6,10.188383,0.83705986
spanish_prompts3,data/test/photo/EXP-1913-11-21-a-i0082.jpg,6,6,10.294764,0.9087401
spanish_prompts3,data/test/photo/EXP-1940-06-14-a-i0005.jpg,6,6,8.245984,0.75052494
spanish_prompts3,data/test/photo/EXP-1988-08-20-a-i0138.jpg,6,1,10.780413,0.71697235
spanish_prompts3,data/test/photo/IMP-1963-09-05-a-i0007.jpg,6,1,8.462223,0.6845926
spanish_prompts3,data/test/photo/IMP-1965-12-30-a-i0057.jpg,6,1,8.94152,0.67110884
spanish_prompts3,data/test/photo/EXP-2007-12-27-a-i0146.jpg,6,3,7.783815,0.6850134
spanish_prompts3,data/test/photo/IMP-1980-11-07-a-i0383.jpg,6,1,11.384222,0.9828258
spanish_prompts3,data/test/photo/EXP-2016-09-17-a-i0140.jpg,6,3,10.404562,0.9004165
spanish_prompts3,data/test/photo/IMP-1946-05-06-a-i0008.jpg,6,6,10.676533,0.95895207
spanish_prompts3,data/test/photo/JDG-1978-12-19-a-i0056.jpg,6,1,10.622486,0.5649632
spanish_prompts3,data/test/photo/IMP-2012-11-05-a-i0101.jpg,6,3,8.76154,0.90952766
spanish_prompts3,data/test/photo/EXP-1957-05-08-a-i0009.jpg,6,1,12.92943,0.78479666
spanish_prompts3,data/test/photo/JDG-1958-01-11-a-i0079.jpg,6,6,11.25803,0.97171277
spanish_prompts3,data/test/photo/IMP-1977-11-14-a-i0107.jpg,6,1,6.598013,0.45488217
spanish_prompts3,data/test/photo/EXP-2010-07-14-a-i0108.jpg,6,4,7.343163,0.47175145
spanish_prompts3,data/test/photo/LCE-1989-09-22-a-i0018.jpg,6,6,12.094818,0.97605145
spanish_prompts3,data/test/photo/IMP-1982-06-11-a-i0227.jpg,6,6,10.178583,0.7192929
spanish_prompts3,data/test/photo/IMP-1985-11-11-a-i0143.jpg,6,7,6.7197876,0.7129457
spanish_prompts3,data/test/photo/EXP-1996-11-16-a-i0042.jpg,6,4,6.203105,0.42911983
spanish_prompts3,data/test/photo/EXP-1987-08-13-a-i0007.jpg,6,1,10.063366,0.7739785
spanish_prompts3,data/test/photo/GDL-1958-02-01-a-i0009.jpg,6,4,7.374218,0.8391016
spanish_prompts3,data/test/photo/EXP-2000-01-31-a-i0255.jpg,6,1,7.7228427,0.44121578
spanish_prompts3,data/test/photo/EXP-2000-10-18-a-i0167.jpg,6,1,10.580246,0.87470883
spanish_prompts3,data/test/photo/IMP-1932-09-19-a-i0005.jpg,6,6,8.654482,0.87556446
spanish_prompts3,data/test/photo/EXP-2001-03-16-a-i0237.jpg,6,1,5.40617,0.48200855
spanish_prompts3,data/test/photo/JDG-1974-05-18-a-i0221.jpg,6,6,8.950277,0.6475029
spanish_prompts3,data/test/photo/IMP-1982-07-02-a-i0242.jpg,6,6,8.316557,0.8461581
spanish_prompts3,data/test/photo/IMP-1914-05-30-a-i0005.jpg,6,1,10.800446,0.8139505
spanish_prompts3,data/test/photo/EXP-1914-06-02-a-i0100.jpg,6,3,10.175877,0.37708014
spanish_prompts3,data/test/photo/EXP-1946-03-15-a-i0147.jpg,6,6,10.935368,0.9946885
spanish_prompts3,data/test/photo/GDL-1966-07-28-a-i0169.jpg,6,6,11.288334,0.9652775
spanish_prompts3,data/test/photo/EXP-1970-06-20-a-i0575.jpg,6,1,10.203301,0.78298885
spanish_prompts3,data/test/photo/JDG-1975-10-18-a-i0186.jpg,6,1,12.280058,0.78288805
spanish_prompts3,data/test/photo/EXP-2006-08-03-a-i0195.jpg,6,2,6.8957124,0.40657112
spanish_prompts3,data/test/photo/IMP-1983-03-10-a-i0177.jpg,6,6,9.696877,0.8489067
spanish_prompts3,data/test/photo/EXP-1912-07-13-a-i0109.jpg,6,6,13.602915,0.97563976
spanish_prompts3,data/test/photo/IMP-1993-05-08-a-i0276.jpg,6,3,9.550322,0.6153405
spanish_prompts3,data/test/photo/IMP-1963-07-24-a-i0171.jpg,6,6,8.650173,0.8707549
spanish_prompts3,data/test/photo/IMP-2000-05-29-a-i0059.jpg,6,6,11.467718,0.9822105
spanish_prompts3,data/test/photo/EXP-2010-05-04-a-i0036.jpg,6,7,8.454653,0.37372854
spanish_prompts3,data/test/photo/EXP-1995-06-24-a-i0240.jpg,6,6,5.9098296,0.51837766
spanish_prompts3,data/test/photo/EXP-1989-12-22-a-i0227.jpg,6,1,9.15451,0.99163646
spanish_prompts3,data/test/photo/EXP-2007-07-26-a-i0207.jpg,6,4,5.83585,0.52940273
spanish_prompts3,data/test/photo/IMP-2014-01-29-a-i0191.jpg,6,1,7.5863514,0.9329929
spanish_prompts3,data/test/photo/EXP-1938-03-31-a-i0087.jpg,6,6,9.862052,0.83431023
spanish_prompts3,data/test/photo/EXP-1987-01-03-a-i0205.jpg,6,7,5.0041065,0.46431422
spanish_prompts3,data/test/photo/EXP-1979-08-10-a-i0158.jpg,6,6,10.009813,0.8449315
spanish_prompts3,data/test/photo/LCE-1978-10-27-a-i0067.jpg,6,6,8.067962,0.5020798
spanish_prompts3,data/test/photo/IMP-1972-11-23-a-i0328.jpg,6,6,7.673027,0.92007875
spanish_prompts3,data/test/photo/IMP-2015-06-19-a-i0017.jpg,6,2,8.749866,0.7931754
spanish_prompts3,data/test/photo/IMP-2016-04-07-a-i0034.jpg,6,2,7.435693,0.5486635
spanish_prompts3,data/test/photo/EXP-1937-04-29-a-i0053.jpg,6,3,9.772214,0.67723763
spanish_prompts3,data/test/photo/EXP-2012-03-20-a-i0180.jpg,6,6,12.646521,0.78046864
spanish_prompts3,data/test/photo/IMP-1956-01-23-a-i0034.jpg,6,6,13.618124,0.9796934
spanish_prompts3,data/test/photo/IMP-1965-04-03-a-i0361.jpg,6,6,7.466409,0.37861505
spanish_prompts3,data/test/photo/EXP-1971-09-15-a-i0392.jpg,6,6,9.971842,0.89208275
spanish_prompts3,data/test/photo/JDG-1990-02-23-a-i0168.jpg,6,3,9.444048,0.5945882
spanish_prompts3,data/test/photo/IMP-2015-06-23-a-i0053.jpg,6,2,9.838125,0.9016209
spanish_prompts3,data/test/photo/IMP-1966-07-23-a-i0027.jpg,6,6,12.344671,0.9770066
spanish_prompts3,data/test/photo/IMP-1986-09-08-a-i0222.jpg,6,6,11.465654,0.97438544
spanish_prompts3,data/test/photo/EXP-2015-04-24-a-i0167.jpg,6,6,12.30352,0.99064916
spanish_prompts3,data/test/photo/EXP-1999-12-02-a-i0140.jpg,6,6,8.594039,0.90007144
spanish_prompts3,data/test/photo/EXP-1987-06-09-a-i0138.jpg,6,6,9.676706,0.5514132
spanish_prompts3,data/test/photo/EXP-2015-02-05-a-i0115.jpg,6,3,8.100274,0.4126822
spanish_prompts3,data/test/photo/EXP-1975-11-27-a-i0296.jpg,6,3,6.586131,0.31349817
spanish_prompts3,data/test/photo/GDL-1967-01-16-a-i0140.jpg,6,6,11.494304,0.8819927
spanish_prompts3,data/test/photo/IMP-2016-08-05-a-i0071.jpg,6,1,7.0608997,0.7320135
spanish_prompts3,data/test/photo/IMP-1938-03-17-a-i0003.jpg,6,1,11.118164,0.77341425
spanish_prompts3,data/test/photo/JDG-1979-05-09-a-i0130.jpg,6,6,11.462693,0.97666717
spanish_prompts3,data/test/photo/EXP-1988-06-27-a-i0026.jpg,6,3,9.281758,0.59924936
spanish_prompts3,data/test/photo/IMP-1960-07-16-a-i0064.jpg,6,2,6.6336975,0.53244287
spanish_prompts3,data/test/photo/IMP-2011-11-08-a-i0030.jpg,6,2,7.774316,0.95407605
spanish_prompts3,data/test/photo/IMP-2014-03-27-a-i0062.jpg,6,3,8.411533,0.7131634
spanish_prompts3,data/test/photo/IMP-1959-03-13-a-i0169.jpg,6,6,8.845247,0.6466271
spanish_prompts3,data/test/photo/EXP-1938-06-07-a-i0066.jpg,6,6,9.20233,0.7399432
spanish_prompts3,data/test/photo/EXP-1931-12-17-a-i0121.jpg,6,3,7.658638,0.47510868
spanish_prompts3,data/test/photo/EXP-2010-12-02-a-i0036.jpg,6,2,10.234155,0.78665715
spanish_prompts3,data/test/photo/EXP-1964-05-26-a-i0222.jpg,6,6,14.23372,0.9957438
spanish_prompts3,data/test/photo/IMP-1958-10-24-a-i0187.jpg,6,6,8.947055,0.8848827
spanish_prompts3,data/test/photo/IMP-2008-02-13-a-i0010.jpg,6,4,5.9448404,0.5086498
spanish_prompts3,data/test/photo/JDG-1959-11-11-a-i0141.jpg,6,6,8.407669,0.73446333
spanish_prompts3,data/test/photo/IMP-1949-12-22-a-i0014.jpg,6,6,11.997351,0.97418684
spanish_prompts3,data/test/photo/IMP-1940-06-22-a-i0008.jpg,6,6,12.464317,0.9908215
spanish_prompts3,data/test/photo/EXP-1971-08-30-a-i0012.jpg,6,6,9.5808325,0.7820366
spanish_prompts3,data/test/photo/IMP-1999-05-27-a-i0288.jpg,6,3,6.9875083,0.37921393
spanish_prompts3,data/test/photo/IMP-2002-11-08-a-i0065.jpg,6,6,15.056671,0.9943883
spanish_prompts3,data/test/photo/EXP-1928-03-06-a-i0061.jpg,6,6,10.5878315,0.6540528
spanish_prompts3,data/test/photo/EXP-1945-12-13-a-i0079.jpg,6,0,12.426502,0.67677957
spanish_prompts3,data/test/photo/EXP-1969-10-17-a-i0065.jpg,6,6,11.154945,0.99369335
spanish_prompts3,data/test/photo/EXP-1958-06-30-a-i0012.jpg,6,6,10.150158,0.8203204
spanish_prompts3,data/test/photo/IMP-1939-04-29-a-i0002.jpg,6,6,9.928455,0.9559717
spanish_prompts3,data/test/photo/EXP-2012-02-11-a-i0244.jpg,6,6,5.1271887,0.32318142
spanish_prompts3,data/test/photo/IMP-1998-07-13-a-i0062.jpg,6,7,11.137531,0.56199956
spanish_prompts3,data/test/photo/EXP-1970-05-04-a-i0007.jpg,6,6,9.360177,0.56160194
spanish_prompts3,data/test/photo/EXP-1994-08-23-a-i0129.jpg,6,3,6.860276,0.44663113
spanish_prompts3,data/test/photo/IMP-1945-07-28-a-i0096.jpg,6,6,11.248769,0.96401733
spanish_prompts3,data/test/photo/IMP-2012-05-18-a-i0083.jpg,6,2,9.628868,0.89686704
spanish_prompts3,data/test/photo/IMP-1968-08-23-a-i0248.jpg,6,1,10.809865,0.8579072
spanish_prompts3,data/test/photo/IMP-1944-09-14-a-i0067.jpg,6,6,10.274632,0.5022164
spanish_prompts3,data/test/photo/JDG-1986-08-16-a-i0178.jpg,6,6,10.083906,0.63858235
spanish_prompts3,data/test/photo/LCE-1969-02-14-a-i0005.jpg,6,6,10.080416,0.7835671
spanish_prompts3,data/test/photo/EXP-2010-03-27-a-i0274.jpg,6,6,7.654337,0.37783822
spanish_prompts3,data/test/photo/IMP-1969-10-06-a-i0157.jpg,6,6,10.280899,0.5533845
spanish_prompts3,data/test/photo/IMP-2017-07-05-a-i0077.jpg,6,2,10.964743,0.9425848
spanish_prompts3,data/test/photo/JDG-1989-11-07-a-i0090.jpg,6,6,13.912282,0.9712648
spanish_prompts3,data/test/photo/EXP-2012-06-13-a-i0167.jpg,6,2,11.377521,0.78892213
spanish_prompts3,data/test/photo/EXP-2004-11-04-a-i0200.jpg,6,3,7.3109436,0.5131489
spanish_prompts3,data/test/photo/IMP-2013-04-30-a-i0141.jpg,6,4,11.410629,0.8069891
spanish_prompts3,data/test/photo/EXP-1954-02-16-a-i0010.jpg,6,1,10.293432,0.97916144
spanish_prompts3,data/test/photo/IMP-1976-03-11-a-i0063.jpg,6,6,10.878134,0.8490459
spanish_prompts3,data/test/photo/IMP-2016-03-02-a-i0381.jpg,6,2,5.6686316,0.65169424
spanish_prompts3,data/test/photo/IMP-2009-05-04-a-i0182.jpg,6,7,6.5576553,0.42761067
spanish_prompts3,data/test/photo/EXP-1926-08-11-a-i0064.jpg,6,6,11.33176,0.9849871
spanish_prompts3,data/test/photo/IMP-2012-06-27-a-i0062.jpg,6,2,8.361383,0.34506866
spanish_prompts3,data/test/photo/EXP-1989-07-29-a-i0029.jpg,6,7,7.0044518,0.66458356
spanish_prompts3,data/test/photo/EXP-1930-06-03-a-i0004.jpg,6,6,11.186506,0.94104177
